2019-09-09 11:01:13.1,20190909,161200,0,1818872,0,1807124,0,0,0
2019-09-10 20:00:10.1,20190910,161200,0,1819133,0,1805716,0,0,0
2019-09-11 20:00:24.1,20190911,142800,0,1836595,0,1834429,0,0,0
2019-09-11 20:00:24.2,20190911,161200,1834687,1836414,1829866,1835342,0,0,0
2019-09-12 20:00:24.1,20190912,142700,0,1846307,0,1840603,0,0,0
2019-09-12 20:00:24.2,20190912,155900,1840726,1843192,1838206,1838534,0,0,0
2019-09-16 20:00:09.1,20190916,142800,0,1849894,0,1837909,0,0,0
2019-09-16 20:00:09.2,20190916,161200,1837863,1845794,1835555,1845794,0,0,0
2019-09-17 20:01:24.1,20190917,143900,0,1835111,0,1815194,0,0,0
2019-09-17 20:01:24.2,20190917,161200,1814936,1821092,1814452,1821092,0,0,0
2019-09-18 20:00:07.1,20190918,161200,1826346,1826724,1819798,1821011,0,0,1821092
2019-09-19 20:00:09.1,20190919,161200,0,1823475,0,1805513,0,0,1821011
2019-09-20 20:00:21.1,20190920,142800,0,1812138,0,1809366,0,0,0
2019-09-20 20:00:21.2,20190920,161200,1809603,1810180,1804961,1808347,0,0,1809366
2019-09-23 20:00:12.1,20190923,142800,0,1811288,0,1790557,0,0,0
2019-09-23 20:00:12.2,20190923,161200,1790637,1797412,1788827,1791769,0,0,1790557
2019-09-24 20:00:22.1,20190924,142800,0,1799046,0,1789690,0,0,1791769
2019-09-24 20:00:22.2,20190924,161200,1789422,1792275,1787879,1788830,0,0,1789690
2019-09-25 20:00:12.1,20190925,142800,0,1788432,0,1774149,0,0,1788830
2019-09-25 20:00:12.2,20190925,161200,1774417,1776462,1771429,1773771,0,0,1774149
2019-09-26 20:00:04.1,20190926,142800,0,1784377,0,1775738,0,0,1773771
2019-09-26 20:00:04.2,20190926,161200,1775828,1780296,1772492,1780296,0,0,1775738
2019-09-27 20:00:02.1,20190927,142800,0,1775468,0,1773719,0,0,1780296
2019-09-27 20:00:02.2,20190927,161200,1773678,1774495,1767983,1770026,0,0,1773719
2019-09-30 20:00:30.1,20190930,93500,0,1764627,0,1759364,0,0,1770026
2019-10-08 20:00:29.1,20191008,142700,0,1805712,0,1795904,0,0,0
2019-10-08 20:00:29.2,20191008,161200,1795914,1796342,1787605,1787937,0,0,1795904
2019-10-09 20:00:21.1,20191009,142800,0,1790162,0,1786130,0,0,1787937
2019-10-09 20:00:21.2,20191009,161200,1786183,1787504,1781787,1782747,0,0,1786130
